text,label,subcategory
HIRING HELPERS: $75/hour. Work your own hours. No background check required.,SPAM,fake_job_posting
"Hello neighbors, donating a working laptop to a student who needs one for school. Message me.",HAM,resource_sharing
Neighborhood safety forum with local police this Wednesday evening. Open to all Hope this helps.,HAM,community_event
First aid course offered free to community members. Register by Thursday.,HAM,community_event
ACT NOW: Community healing circle — attend FREE. $50 crystal healing kit required!,SPAM,fake_event_or_meetup
"Hello neighbors, reminder: the door is always open at the community center. Drop in anytime.",HAM,mental_health_support
"Hi everyone, recovery support group for people dealing with addiction — confidential. Tuesdays.",HAM,mental_health_support
⚠️💥✅ Community healing circle — attend FREE. $50 crystal healing kit required!,SPAM,fake_event_or_meetup
Just a reminder: huge thank you to everyone who helped at the community cleanup yesterday!,HAM,good_news_and_gratitude
5G towers causing illness in your neighborhood. Protect your family now!!!,SPAM,misinformation_health
ONLINE JOB — LIKE FACEBOOK POSTS AND EARN $300/DAY. LIMITED SPOTS AVAILABLE!,SPAM,fake_job_posting
ADMIN NOTICE: COMMUNITY FORUM ACCOUNT SUSPENDED. CLICK HERE TO RESTORE ACCESS.,SPAM,phishing_community_style
LIMITED TIME: Local government portal: Your identity must be re-verified within 24 hours.,SPAM,phishing_community_style
ACT NOW: Community income opportunity: Sell our supplements and earn 40% commission!,SPAM,multi_level_marketing
⚠️💥✅ Your community app account has been flagged. Verify your identity here urgently.,SPAM,phishing_community_style
URGENT: Turn your community connections into cash! Join my team. Zero startup cost!,SPAM,multi_level_marketing
⚠️💥✅ Microchips being injected via flu shots in your area. Refuse vaccination now!,SPAM,misinformation_health
"Hello neighbors, community art exhibition opens Sunday. Work by local artists of all ages.",HAM,community_event
"Hello neighbors, power outage affecting Maple and Cedar Streets. Council is aware and working on it.",HAM,safety_and_alerts
ONE MORE POST FROM YOU AND I WILL ORGANIZE PEOPLE AGAINST YOU PERSONALLY.,SPAM,harassment_and_threats
"Just a reminder: if you or someone you know is in crisis, please call Lifeline on 13 11 14.",HAM,mental_health_support
🚨💰🎁 Paid community research — $500 per week. Work from anywhere. No experience!,SPAM,fake_job_posting
🚨💰🎁 Be your own boss! Join our community sales team and earn unlimited income!,SPAM,multi_level_marketing
"Hello neighbors, phone scam targeting elderly residents in our area. Please warn your family.",HAM,safety_and_alerts
Reminder: it's okay to ask for help. Our community support line is open 24/7 Cheers!,HAM,mental_health_support
⚠️💥✅ Join our thriving community group. Free first session — $60 membership after!,SPAM,fake_event_or_meetup
FYI — have extra prescription reading glasses — various strengths. Free to take.,HAM,resource_sharing
Local government portal: Your identity must be re-verified within 24 hours!!!,SPAM,phishing_community_style
ACT NOW: Your $5 donation will feed 10 children. Act now before the campaign ends!,SPAM,fake_charity_scam
LIMITED TIME: FREE financial freedom workshop in your area. Just pay $35 for your workbook!,SPAM,fake_event_or_meetup
Stop trying to help. Nobody wants you here and soon you'll understand why.,SPAM,harassment_and_threats
💸🆓🔥 Community admin notice: You must re-verify your address or lose your account.,SPAM,phishing_community_style
I can offer free home-cooked meals to an elderly or struggling neighbor Thanks!,HAM,resource_sharing
Please slow down near Park Lane — children playing. Several near-misses this week Stay safe everyone.,HAM,safety_and_alerts
"Just a reminder: book swap happening at the library on Saturday. Bring one, take one — free!",HAM,community_event
DON'T MISS THIS: URGENT: Your local council portal session has expired. Re-login immediately.,SPAM,phishing_community_style
COMMUNITY CREDIT UNION — GUARANTEED APPROVAL ON ALL LOANS. NO COLLATERAL!,SPAM,predatory_lending
FYI — i can offer free home-cooked meals to an elderly or struggling neighbor.,HAM,resource_sharing
Just a reminder: shoutout to the volunteers who shoveled snow for elderly residents this week.,HAM,good_news_and_gratitude
Free family movie night at the park on Friday evening. Bring your own chairs! Thanks!,HAM,community_event
URGENT: I earn $5000/month helping people in my community. I can show you how too!,SPAM,multi_level_marketing
Spare bicycle in working order — free to a community member who needs it Thanks!,HAM,resource_sharing
Community food bank running dry. Donate cash to our personal account today!!!,SPAM,fake_charity_scam
Just a reminder: neighborhood safety forum with local police this Wednesday evening. Open to all.,HAM,community_event
Council roadworks starting Monday on High Street. Expect delays 7am to 5pm Thanks!,HAM,safety_and_alerts
PART-TIME COMMUNITY VOLUNTEER PAYS $800/WEEK. IMMEDIATE START. NO EXPERIENCE!,SPAM,fake_job_posting
🚨💰🎁 Community income opportunity: Sell our supplements and earn 40% commission!,SPAM,multi_level_marketing
New bus route 47 now stops directly outside the community health center Thanks!,HAM,local_information
Affordable housing cooperative — join for $50 and get a home. Act fast!!!,SPAM,fake_housing_offer
Looking for a volunteer to help an elderly neighbor with grocery shopping Cheers!,HAM,help_request
Just a reminder: a big thank you to everyone who donated blood at the community drive yesterday.,HAM,good_news_and_gratitude
"Be a community health ambassador. Sell products, build a team, get rich!!!",SPAM,multi_level_marketing
⚠️💥✅ Emergency housing assistance — FREE accommodation for 3 months. Apply today!,SPAM,fake_housing_offer
Shoutout to the volunteers who shoveled snow for elderly residents this week Cheers!,HAM,good_news_and_gratitude
LIMITED TIME: Posting this again will have consequences. Consider this your final warning.,SPAM,harassment_and_threats
🚨💰🎁 Fundraiser for sick child in our community. Send funds via Western Union!,SPAM,fake_charity_scam
ACT NOW: Join our thriving community group. Free first session — $60 membership after!,SPAM,fake_event_or_meetup
URGENT: CHILDREN IN YOUR AREA ARE STARVING. DONATE $10 TO FEED A CHILD TODAY!,SPAM,fake_charity_scam
Local hospital giving patients unnecessary treatments for profit. Avoid them!!!,SPAM,misinformation_health
Looking for a mentor for a 16-year-old interested in coding and technology Stay safe everyone.,HAM,help_request
"Hi everyone, does anyone have a spare tent or sleeping bag for a homeless family nearby?",HAM,help_request
🚨💰🎁 You better delete that post or I will find you and deal with you personally.,SPAM,harassment_and_threats
LIMITED TIME: Join our team of community reps! Earn $2000/month from your phone. Sign up!,SPAM,fake_job_posting
Youth mental health workshop for parents — free session this Thursday evening Hope this helps.,HAM,mental_health_support
ACT NOW: You better delete that post or I will find you and deal with you personally.,SPAM,harassment_and_threats
Micro loan service — borrow $200-$5000 instantly. No questions asked!,SPAM,predatory_lending
Just a reminder: a resident found and returned a lost wallet with all cash intact. Restored faith!,HAM,good_news_and_gratitude
"🚨💰🎁 Struggling financially? We help people like you. Borrow up to $10,000 today!",SPAM,predatory_lending
"Hi everyone, looking for a volunteer to help an elderly neighbor with grocery shopping.",HAM,help_request
💸🆓🔥 FREE parenting workshop this Sunday. $40 certificate fee applies. Register now!,SPAM,fake_event_or_meetup
"Hello neighbors, parenting stress support group — free, non-judgmental. Meets fortnightly.",HAM,mental_health_support
Natural herb cures COVID in 3 days. Doctors won't tell you. Buy it here!!!,SPAM,misinformation_health
⚠️💥✅ FREE food vouchers available for community members. Claim yours before Friday!,SPAM,fake_assistance_program
Craft and social morning every Tuesday at the community center. Free entry Stay safe everyone.,HAM,community_event
🚨💰🎁 COVID relief grant of $2000 still available in your area. Last chance to claim!,SPAM,fake_assistance_program
"Hello neighbors, reminder that the annual rate notices will be posted out in early February.",HAM,local_information
ACT NOW: Struggling to pay bills? We lend to anyone. Get $3000 cash today. Apply now!,SPAM,predatory_lending
URGENT: Community outreach officer — $90/hour. No qualifications needed. Apply now!,SPAM,fake_job_posting
DON'T MISS THIS: Local hospital giving patients unnecessary treatments for profit. Avoid them!,SPAM,misinformation_health
Reminder: school zone 40km speed limit is enforced with cameras. Please slow down Hope this helps.,HAM,safety_and_alerts
🚨💰🎁 IMMEDIATE OPENING: Community engagement role. $85/hr. No resume needed!,SPAM,fake_job_posting
ACT NOW: Emergency housing assistance — FREE accommodation for 3 months. Apply today!,SPAM,fake_housing_offer
"Hi everyone, new bus route 47 now stops directly outside the community health center.",HAM,local_information
⚠️💥✅ EXCLUSIVE: Community leadership seminar — FREE tickets but pay $50 deposit!,SPAM,fake_event_or_meetup
URGENT: Our community members earn $3000/month part-time. Join my team today!,SPAM,multi_level_marketing
URGENT: New affordable housing scheme — get a home with $0 deposit. Limited slots!,SPAM,fake_housing_offer
Just a reminder: our food drive collected over 800 items this month. Thank you all so much!,HAM,good_news_and_gratitude
Just a reminder: youth mentoring program launch event next Friday at 6pm. All parents welcome.,HAM,community_event
"Hello neighbors, the new community garden plots will be available to register from next Monday.",HAM,local_information
URGENT: Local entrepreneur night — free to attend. $100 business starter pack inside!,SPAM,fake_event_or_meetup
"Hi everyone, spare room available for a family in crisis — no charge for up to 2 weeks.",HAM,resource_sharing
Local school wins environmental award — amazing effort from students and staff! Stay safe everyone.,HAM,good_news_and_gratitude
Phone scam targeting elderly residents in our area. Please warn your family Cheers!,HAM,safety_and_alerts
Network marketing opportunity — share with 5 friends and earn $500/week!!!,SPAM,multi_level_marketing
⚠️💥✅ One more post from you and I will organize people against you personally.,SPAM,harassment_and_threats
"Hello neighbors, community park cleanup this Saturday 9am. Gloves and bags provided. All welcome!",HAM,community_event
DON'T MISS THIS: Microchips being injected via flu shots in your area. Refuse vaccination now!,SPAM,misinformation_health
This is a private community. Outsiders like you need to leave immediately.,SPAM,harassment_and_threats
"Hello neighbors, a resident found and returned a lost wallet with all cash intact. Restored faith!",HAM,good_news_and_gratitude
LIMITED TIME: Action required: Your community profile will be deleted unless you confirm now.,SPAM,phishing_community_style
Happy to share: the family in temporary housing has found a permanent home!,HAM,good_news_and_gratitude
"ACT NOW: Get a $10,000 loan in 24 hours. We say YES when banks say no. Apply today!",SPAM,predatory_lending
FYI — annual street party is back! Sunday August 14th. Bring a plate to share.,HAM,community_event
LIMITED TIME: Community welfare check — $600 available if you verify your details with us.,SPAM,fake_assistance_program
"Just a reminder: have extra garden seeds — tomatoes, lettuce, herbs. Free to a good home.",HAM,resource_sharing
URGENT: Support struggling families this winter. Send $20 via PayPal: scammer@fake.com,SPAM,fake_charity_scam
PAID COMMUNITY RESEARCH — $500 PER WEEK. WORK FROM ANYWHERE. NO EXPERIENCE!,SPAM,fake_job_posting
Is there anyone who can help fix a wheelchair ramp at 42 Maple Street? Thanks!,HAM,help_request
Paid community research — $500 per week. Work from anywhere. No experience!,SPAM,fake_job_posting
Just a reminder: postnatal support group for new parents — every Friday at 10am. Babies welcome.,HAM,mental_health_support
Community garden open day this Saturday. Come learn about growing your own food.,HAM,community_event
FYI — dog registration renewals are due by the end of this month. Avoid the fine.,HAM,local_information
Just a reminder: we need people to help sort donations at the food bank next Tuesday morning.,HAM,help_request
DON'T MISS THIS: Be your own boss! Join our community sales team and earn unlimited income!,SPAM,multi_level_marketing
"Hello neighbors, can anyone help a single mother find affordable childcare in this area?",HAM,help_request
⚠️💥✅ Paid community research — $500 per week. Work from anywhere. No experience!,SPAM,fake_job_posting
Just a reminder: council is seeking community feedback on the new park design. Have your say!,HAM,local_information
I can offer free home-cooked meals to an elderly or struggling neighbor Hope this helps.,HAM,resource_sharing
🚨💰🎁 Community assistance account locked — provide your details to restore access.,SPAM,phishing_community_style
"Our neighborhood raised $4,200 for the family who lost their home in the fire Cheers!",HAM,good_news_and_gratitude
FYI — community art exhibition opens Sunday. Work by local artists of all ages.,HAM,community_event
URGENT: FREE community BBQ this Saturday! Just register and pay a $20 booking fee!,SPAM,fake_event_or_meetup
I have 20 unused masks. Happy to drop them off for anyone who needs them.,HAM,resource_sharing
Can anyone help a single mother find affordable childcare in this area? Stay safe everyone.,HAM,help_request
URGENT: You don't belong in this community. Leave now before things get worse for you.,SPAM,harassment_and_threats
Pyramid-free income opportunity — just share products with your neighbors!,SPAM,multi_level_marketing
ACT NOW: Data entry job — $50 per hour. No skills required. Start today! Apply here.,SPAM,fake_job_posting
Just a reminder: first aid course offered free to community members. Register by Thursday.,HAM,community_event
FYI — can anyone recommend a trustworthy babysitter in the Riverside area?,HAM,help_request
Community outreach officer — $90/hour. No qualifications needed. Apply now!,SPAM,fake_job_posting
Can anyone help a single mother find affordable childcare in this area? Thanks!,HAM,help_request
FYI — i have 20 unused masks. Happy to drop them off for anyone who needs them.,HAM,resource_sharing
🚨💰🎁 Your tap water contains fluoride — a mind-control chemical. Use our filter!,SPAM,misinformation_health
LIMITED TIME: Subsidized housing program — pay only $100/month. Only 5 spots remaining!,SPAM,fake_housing_offer
Giving away a working microwave and toaster. Free to collect today Thanks!,HAM,resource_sharing
Just a reminder: local history walk this Sunday at 10am. Meet outside the old town hall.,HAM,community_event
"LIMITED TIME: Join our community wellness team! Sell products, recruit friends, earn big!",SPAM,multi_level_marketing
Does anyone have experience applying for disability support payments? Stay safe everyone.,HAM,help_request
"Hi everyone, giving away a working microwave and toaster. Free to collect today.",HAM,resource_sharing
URGENT: Emergency rental assistance: Get $2000 toward your rent. Apply immediately!,SPAM,fake_housing_offer
DON'T MISS THIS: ALERT: Local food supplier contaminated. Do NOT eat products from this store!,SPAM,misinformation_health
LIMITED TIME: Struggling to pay bills? We lend to anyone. Get $3000 cash today. Apply now!,SPAM,predatory_lending
We are looking for a translator who speaks Somali for a community meeting Thanks!,HAM,help_request
🚨💰🎁 Community wealth-building workshop — attend FREE. Bring $100 for materials!,SPAM,fake_event_or_meetup
"🚨💰🎁 Payday loan — borrow $1000 today, repay $1100 next week. Instant approval!",SPAM,predatory_lending
"Our neighborhood raised $4,200 for the family who lost their home in the fire Stay safe everyone.",HAM,good_news_and_gratitude
Community disaster relief fund — donate to help rebuild after the fire!,SPAM,fake_charity_scam
💸🆓🔥 Stay out of community affairs or I promise you will deeply regret it.,SPAM,harassment_and_threats
LIMITED TIME: Be your own boss! Join our community sales team and earn unlimited income!,SPAM,multi_level_marketing
Community assistance account locked — provide your details to restore access!!!,SPAM,phishing_community_style
Exclusive community giveaway event — win prizes. Register with $15 entry fee!,SPAM,fake_event_or_meetup
IMPORTANT: Community welfare payment pending. Confirm your account details.,SPAM,phishing_community_style
🚨💰🎁 URGENT: Children in your area are starving. Donate $10 to feed a child today!,SPAM,fake_charity_scam
FYI — extra groceries this week — happy to share with a family who needs it.,HAM,resource_sharing
ACT NOW: Your community benefit payment failed. Update your bank details to receive it.,SPAM,phishing_community_style
💸🆓🔥 FREE homeownership seminar — learn to buy with no deposit. Pay $25 to reserve!,SPAM,fake_event_or_meetup
"Book swap happening at the library on Saturday. Bring one, take one — free! Stay safe everyone.",HAM,community_event
Storm warning tonight. Secure outdoor furniture and check on vulnerable neighbors Thanks!,HAM,safety_and_alerts
LIMITED TIME: Admin notice: Community forum account suspended. Click here to restore access.,SPAM,phishing_community_style
Community wellness event — FREE entry. $80 detox package available on site!!!,SPAM,fake_event_or_meetup
ACTION REQUIRED: YOUR COMMUNITY PROFILE WILL BE DELETED UNLESS YOU CONFIRM NOW.,SPAM,phishing_community_style
"Hi everyone, have extra prescription reading glasses — various strengths. Free to take.",HAM,resource_sharing
Just a reminder: multicultural food fair this Sunday. Celebrating our diverse neighborhood!,HAM,community_event
EMERGENCY CASH LOAN — $2000 DEPOSITED IN YOUR ACCOUNT WITHIN 30 MINUTES!,SPAM,predatory_lending
"Hello neighbors, free English conversation practice — I'm a retired teacher with time to help.",HAM,resource_sharing
FYI — i'm offering free rides to medical appointments for those without transport.,HAM,resource_sharing
Road closed on Bridge Street due to flooding. Use alternate route via Oak Ave.,HAM,safety_and_alerts
Offering free lifts to the job center every Monday and Wednesday morning Hope this helps.,HAM,resource_sharing
💸🆓🔥 Everyone in this group will know what you did. I'm exposing you today.,SPAM,harassment_and_threats
"Hi everyone, the local pool reopens for summer on November 1st. Check the council website.",HAM,local_information
Volunteer appreciation morning tea next Wednesday. Come and say thank you! Stay safe everyone.,HAM,community_event
DON'T MISS THIS: SPECIAL PROGRAM: Free heating and electricity for seniors this winter. Apply!,SPAM,fake_assistance_program
Monthly neighborhood watch meeting this Thursday at 7pm at the community hall.,HAM,community_event
🚨💰🎁 You are eligible for free groceries from our community program. Register now!,SPAM,fake_assistance_program
Meet like-minded people in your area! Free event — $45 registration required.,SPAM,fake_event_or_meetup
The local pool reopens for summer on November 1st. Check the council website Thanks!,HAM,local_information
Volunteer appreciation morning tea next Wednesday. Come and say thank you! Hope this helps.,HAM,community_event
Please slow down near Park Lane — children playing. Several near-misses this week.,HAM,safety_and_alerts
Community credit union — guaranteed approval on all loans. No collateral!,SPAM,predatory_lending
DON'T MISS THIS: Natural herb cures COVID in 3 days. Doctors won't tell you. Buy it here!,SPAM,misinformation_health
Free firewood available for anyone who needs heating this winter. Come collect Stay safe everyone.,HAM,resource_sharing
DON'T MISS THIS: Community food bank running dry. Donate cash to our personal account today!,SPAM,fake_charity_scam
Data entry job — $50 per hour. No skills required. Start today! Apply here!!!,SPAM,fake_job_posting
ACT NOW: Need cash fast? Get $5000 loan in 10 minutes. No credit check. 100% approved!,SPAM,predatory_lending
💸🆓🔥 Join our thriving community group. Free first session — $60 membership after!,SPAM,fake_event_or_meetup
"Hi everyone, seeking volunteers to read to children at the library every Thursday at 4pm.",HAM,help_request
"Hello neighbors, cultural storytelling evening this Friday. Hear stories from our community.",HAM,community_event
Does anyone know how to apply for the emergency rental assistance program?,HAM,help_request
"DON'T MISS THIS: Community health alert: New virus spreading fast. Symptoms: fatigue, headache.",SPAM,misinformation_health
I have surplus vegetables from my garden. Free to anyone who needs them Cheers!,HAM,resource_sharing
Community park cleanup this Saturday 9am. Gloves and bags provided. All welcome! Thanks!,HAM,community_event
⚠️💥✅ New social housing units available. Skip the waitlist. Apply here today!,SPAM,fake_housing_offer
Dog registration renewals are due by the end of this month. Avoid the fine Hope this helps.,HAM,local_information
A resident found and returned a lost wallet with all cash intact. Restored faith! Cheers!,HAM,good_news_and_gratitude
💸🆓🔥 Cheap rentals available: $300/month all inclusive. Contact us immediately!,SPAM,fake_housing_offer
Join our team of community reps! Earn $2000/month from your phone. Sign up!,SPAM,fake_job_posting
URGENT: Need cash fast? Get $5000 loan in 10 minutes. No credit check. 100% approved!,SPAM,predatory_lending
LIMITED TIME: Local hospital giving patients unnecessary treatments for profit. Avoid them!,SPAM,misinformation_health
Bushfire preparedness information session this Tuesday evening at 6:30pm Hope this helps.,HAM,local_information
YOU BETTER DELETE THAT POST OR I WILL FIND YOU AND DEAL WITH YOU PERSONALLY.,SPAM,harassment_and_threats
Exclusive community giveaway event — win prizes. Register with $15 entry fee!!!,SPAM,fake_event_or_meetup
Council is seeking community feedback on the new park design. Have your say! Stay safe everyone.,HAM,local_information
Be your own boss! Join our community sales team and earn unlimited income!!!,SPAM,multi_level_marketing
Community alert: aggressive wasp nest near the public toilet block at the park Cheers!,HAM,safety_and_alerts
Your neighborhood group membership will expire. Renew your credentials now!!!,SPAM,phishing_community_style
🚨💰🎁 Support struggling families this winter. Send $20 via PayPal: scammer@fake.com,SPAM,fake_charity_scam
"LIMITED TIME: Quick community loan — 100% acceptance rate. $500 to $20,000. Apply online!",SPAM,predatory_lending
Craft and social morning every Tuesday at the community center. Free entry Hope this helps.,HAM,community_event
Reminder to check on elderly neighbors during this week's heat wave Cheers!,HAM,safety_and_alerts
"Hi everyone, council is seeking community feedback on the new park design. Have your say!",HAM,local_information
Offering free lifts to the job center every Monday and Wednesday morning Thanks!,HAM,resource_sharing
"If you know someone struggling, sometimes just listening makes all the difference Cheers!",HAM,mental_health_support
Volunteer appreciation morning tea next Wednesday. Come and say thank you! Cheers!,HAM,community_event
💸🆓🔥 Your address has been shared with the wrong people. Leave this group now.,SPAM,harassment_and_threats
FYI — postnatal support group for new parents — every Friday at 10am. Babies welcome.,HAM,mental_health_support
Recovery support group for people dealing with addiction — confidential. Tuesdays Hope this helps.,HAM,mental_health_support
LIMITED TIME: IMPORTANT: Community welfare payment pending. Confirm your account details.,SPAM,phishing_community_style
ACT NOW: We know who you are. Stop helping people here or face the consequences.,SPAM,harassment_and_threats
HIRING NOW: EARN $500/DAY FROM HOME. NO EXPERIENCE NEEDED. APPLY IMMEDIATELY!,SPAM,fake_job_posting
Support group for grief and loss meets every Monday evening at 6:30pm Hope this helps.,HAM,mental_health_support
"Hi everyone, does anyone have experience applying for disability support payments?",HAM,help_request
Posting this again will have consequences. Consider this your final warning!!!,SPAM,harassment_and_threats
SAME DAY CASH: Borrow $1000-$5000 with no income verification. Apply now!!!,SPAM,predatory_lending
Free legal aid clinic at the community center — first and third Tuesday monthly Hope this helps.,HAM,local_information
I have 20 unused masks. Happy to drop them off for anyone who needs them Hope this helps.,HAM,resource_sharing
LIMITED TIME: 5G towers causing illness in your neighborhood. Protect your family now!,SPAM,misinformation_health
FREE SCHOOL SUPPLIES FOR ALL CHILDREN IN YOUR SUBURB. COLLECT BY SATURDAY!,SPAM,fake_assistance_program
"Anxiety and depression support group — safe, confidential, welcoming. Thursdays Thanks!",HAM,mental_health_support
KEEP YOUR OPINIONS TO YOURSELF OR I WILL MAKE SURE EVERYONE KNOWS YOUR SECRETS.,SPAM,harassment_and_threats
FYI — can anyone help a recently arrived refugee family navigate local services?,HAM,help_request
DON'T MISS THIS: One more post from you and I will organize people against you personally.,SPAM,harassment_and_threats
"Hi everyone, looking for a community member who can give free legal advice to residents.",HAM,help_request
DON'T MISS THIS: I'm reporting you to everyone in the neighborhood. Watch your back.,SPAM,harassment_and_threats
"Hi everyone, warning: scammers pretending to be council workers are visiting homes. Stay safe.",HAM,safety_and_alerts
Posting this again will have consequences. Consider this your final warning.,SPAM,harassment_and_threats
COVID relief grant of $2000 still available in your area. Last chance to claim!,SPAM,fake_assistance_program
LIMITED TIME: Stop volunteering here. This is not your community. Last warning.,SPAM,harassment_and_threats
"Join our community wellness team! Sell products, recruit friends, earn big!!!",SPAM,multi_level_marketing
DON'T MISS THIS: Affordable housing cooperative — join for $50 and get a home. Act fast!,SPAM,fake_housing_offer
Giving away children's books — great condition. Perfect for young readers Thanks!,HAM,resource_sharing
"HOME-BASED COMMUNITY BUSINESS — NO BOSS, NO HOURS, NO CEILING ON EARNINGS!",SPAM,multi_level_marketing
🚨💰🎁 URGENT: Government adding chemicals to food supply. Eat only organic. Share!,SPAM,misinformation_health
Just a reminder: warning: unlicensed tradespeople offering cheap roofing work in our suburb.,HAM,safety_and_alerts
Please slow down near Park Lane — children playing. Several near-misses this week Cheers!,HAM,safety_and_alerts
DON'T MISS THIS: HIRING NOW: Earn $500/day from home. No experience needed. Apply immediately!,SPAM,fake_job_posting
I can offer free home-cooked meals to an elderly or struggling neighbor Stay safe everyone.,HAM,resource_sharing
CHEAP RENTALS AVAILABLE: $300/MONTH ALL INCLUSIVE. CONTACT US IMMEDIATELY!,SPAM,fake_housing_offer
URGENT: FREE parenting workshop this Sunday. $40 certificate fee applies. Register now!,SPAM,fake_event_or_meetup
⚠️💥✅ Doctors hiding cure for cancer — use this natural remedy instead. Share now!,SPAM,misinformation_health
Does anyone know how to apply for the emergency rental assistance program? Thanks!,HAM,help_request
URGENT: Council approved $1500 utility bill relief for your area. Apply immediately!,SPAM,fake_assistance_program
Stray dog spotted near the school. Animal control has been notified.,HAM,safety_and_alerts
I can offer free home-cooked meals to an elderly or struggling neighbor Cheers!,HAM,resource_sharing
The local pool reopens for summer on November 1st. Check the council website Stay safe everyone.,HAM,local_information
LIMITED TIME: Direct sales from home — sell to your community and earn residual income!,SPAM,multi_level_marketing
I can offer free home-cooked meals to an elderly or struggling neighbor.,HAM,resource_sharing
ACT NOW: Help displaced families — your cash donation goes directly to victims. Give!,SPAM,fake_charity_scam
DON'T MISS THIS: Affordable housing available NOW. 2BR apartment $400/month. No credit check!,SPAM,fake_housing_offer
Just a reminder: road resurfacing on King Street will begin Thursday and take about two weeks.,HAM,local_information
"Hello neighbors, great news — the community center funding has been approved for another year!",HAM,good_news_and_gratitude
💸🆓🔥 Action required: Your community profile will be deleted unless you confirm now.,SPAM,phishing_community_style
FYI — the community center will be closed next Monday for the public holiday.,HAM,local_information
URGENT: Paid community research — $500 per week. Work from anywhere. No experience!,SPAM,fake_job_posting
"DON'T MISS THIS: Join our community wellness team! Sell products, recruit friends, earn big!",SPAM,multi_level_marketing
FYI — new accessible parking bays have been installed outside the health center.,HAM,local_information
"Hello neighbors, seeking volunteers to read to children at the library every Thursday at 4pm.",HAM,help_request
"Hi everyone, reminder to check on elderly neighbors during this week's heat wave.",HAM,safety_and_alerts
⚠️💥✅ Our community members earn $3000/month part-time. Join my team today!,SPAM,multi_level_marketing
URGENT: Local government portal: Your identity must be re-verified within 24 hours.,SPAM,phishing_community_style
FYI — wonderful to see so many new faces at the multicultural dinner last night.,HAM,good_news_and_gratitude
LOCAL GOVERNMENT PORTAL: YOUR IDENTITY MUST BE RE-VERIFIED WITHIN 24 HOURS.,SPAM,phishing_community_style
ACT NOW: This is a private community. Outsiders like you need to leave immediately.,SPAM,harassment_and_threats
Does anyone know where to access free mental health support in this area? Hope this helps.,HAM,help_request
"COMMUNITY HEALTH ALERT: NEW VIRUS SPREADING FAST. SYMPTOMS: FATIGUE, HEADACHE.",SPAM,misinformation_health
"DON'T MISS THIS: Remote community job: Send messages, earn $600/week. Hiring 100 people today!",SPAM,fake_job_posting
URGENT: EXCLUSIVE: Community leadership seminar — FREE tickets but pay $50 deposit!,SPAM,fake_event_or_meetup
FREE self-defence class for women in your area. Register now — $30 deposit!!!,SPAM,fake_event_or_meetup
Your kind is not welcome here. Get out of our community now.,SPAM,harassment_and_threats
Our community members earn $3000/month part-time. Join my team today!!!,SPAM,multi_level_marketing
Free family movie night at the park on Friday evening. Bring your own chairs! Stay safe everyone.,HAM,community_event
🚨💰🎁 Local hospital giving patients unnecessary treatments for profit. Avoid them!,SPAM,misinformation_health
EXCLUSIVE: COMMUNITY LEADERSHIP SEMINAR — FREE TICKETS BUT PAY $50 DEPOSIT!,SPAM,fake_event_or_meetup
FYI — youth mentoring program launch event next Friday at 6pm. All parents welcome.,HAM,community_event
⚠️💥✅ Affordable housing available NOW. 2BR apartment $400/month. No credit check!,SPAM,fake_housing_offer
Just a reminder: we are looking for a translator who speaks Somali for a community meeting.,HAM,help_request
Help displaced families — your cash donation goes directly to victims. Give!!!,SPAM,fake_charity_scam
Emergency cash loan — $2000 deposited in your account within 30 minutes!!!,SPAM,predatory_lending
Happy to share: the family in temporary housing has found a permanent home! Cheers!,HAM,good_news_and_gratitude
DON'T MISS THIS: Community wellness event — FREE entry. $80 detox package available on site!,SPAM,fake_event_or_meetup
Free clothes available — bags of adult and children's items at 15 Oak Street Hope this helps.,HAM,resource_sharing
Work with me from home — sell health products to your neighbors. Easy income!,SPAM,multi_level_marketing
ACT NOW: Need $200 till payday? We'll lend it with no fees. Just pay back $280. Easy!,SPAM,predatory_lending
JOIN OUR TEAM OF COMMUNITY REPS! EARN $2000/MONTH FROM YOUR PHONE. SIGN UP!,SPAM,fake_job_posting
Free clothes available — bags of adult and children's items at 15 Oak Street Cheers!,HAM,resource_sharing
LIMITED TIME: Community credit union — guaranteed approval on all loans. No collateral!,SPAM,predatory_lending
LIMITED TIME: No bank? No problem! Get $1500 cash today. Anyone approved. Call us now!,SPAM,predatory_lending
💸🆓🔥 Exclusive community giveaway event — win prizes. Register with $15 entry fee!,SPAM,fake_event_or_meetup
"URGENT: INSTANT LOAN: $500 to $10,000. Bad credit welcome. Funds in 1 hour!",SPAM,predatory_lending
Just a reminder: our community garden produced its first harvest — shared with 12 families!,HAM,good_news_and_gratitude
"Hi everyone, men's wellbeing morning tea — come chat, connect and support each other. Free.",HAM,mental_health_support
⚠️💥✅ Pyramid-free income opportunity — just share products with your neighbors!,SPAM,multi_level_marketing
ANIMAL SHELTER OVERCROWDED — DONATE $20 TO SAVE A PET FROM BEING PUT DOWN!,SPAM,fake_charity_scam
Meet like-minded people in your area! Free event — $45 registration required!!!,SPAM,fake_event_or_meetup
Microchips being injected via flu shots in your area. Refuse vaccination now!,SPAM,misinformation_health
LIMITED TIME: Community entrepreneurship — sell our kits and earn commission on every sale!,SPAM,multi_level_marketing
URGENT: Emergency housing assistance — FREE accommodation for 3 months. Apply today!,SPAM,fake_housing_offer
